Date,Product,Category,Region,Quantity,Discount (%),Sales,Profit,Year,Month,Month_Name,Day_No,Day_Name,Quarter
2024-03-19,Headphones,Accessories,North,3,5,8550.0,1222.27,2024,3,March,19,Tuesday,1
2023-11-17,Tablet,Electronics,North,5,15,110500.0,29508.45,2023,11,November,17,Friday,4
2022-07-07,Smartwatch,Wearables,South,1,5,7600.0,2042.97,2022,7,July,7,Thursday,3
2024-09-11,Laptop,Electronics,East,4,20,224000.0,36864.13,2024,9,September,11,Wednesday,3
2023-07-02,Phone,Electronics,South,5,0,150000.0,35958.46,2023,7,July,2,Sunday,3
2023-12-26,Headphones,Accessories,West,3,0,11700.0,1204.93,2023,12,December,26,Tuesday,4
2024-07-14,Smartwatch,Wearables,West,5,10,36000.0,3881.19,2024,7,July,14,Sunday,3
2024-05-25,Tablet,Electronics,East,4,0,80000.0,19554.36,2024,5,May,25,Saturday,2
2023-09-10,Headphones,Accessories,North,2,5,5700.0,810.41,2023,9,September,10,Sunday,3
2023-02-18,Laptop,Electronics,West,5,15,297500.0,74326.72,2023,2,February,18,Saturday,1
2024-06-21,Headphones,Accessories,South,1,5,2850.0,574.37,2024,6,June,21,Friday,2
2022-06-12,Laptop,Electronics,North,3,15,178500.0,49806.75,2022,6,June,12,Sunday,2
2022-09-27,Laptop,Electronics,East,2,0,140000.0,30675.42,2022,9,September,27,Tuesday,3
2023-09-24,Headphones,Accessories,South,1,5,2850.0,513.66,2023,9,September,24,Sunday,3
2024-06-24,Smartwatch,Wearables,West,2,5,15200.0,3254.53,2024,6,June,24,Monday,2
2022-07-24,Laptop,Electronics,North,1,10,63000.0,9721.11,2022,7,July,24,Sunday,3
2023-08-05,Tablet,Electronics,West,3,5,57000.0,15581.34,2023,8,August,5,Saturday,3
2024-04-20,Smartwatch,Wearables,East,5,10,36000.0,4275.83,2024,4,April,20,Saturday,2
2023-08-19,Smartwatch,Wearables,South,4,5,30400.0,8493.03,2023,8,August,19,Saturday,3
2022-09-07,Smartwatch,Wearables,North,1,15,6800.0,1985.41,2022,9,September,7,Wednesday,3
2024-05-24,Headphones,Accessories,West,4,5,11400.0,1438.29,2024,5,May,24,Friday,2
2022-07-15,Smartwatch,Wearables,North,4,5,30400.0,7811.06,2022,7,July,15,Friday,3
2023-11-21,Camera,Electronics,West,2,15,88400.0,20682.04,2023,11,November,21,Tuesday,4
2024-12-29,Laptop,Electronics,East,5,0,455000.0,75300.35,2024,12,December,29,Sunday,4
2023-10-01,Tablet,Electronics,North,4,5,76000.0,13129.18,2023,10,October,1,Sunday,4
2023-11-03,Smartwatch,Wearables,West,2,20,16640.0,4608.71,2023,11,November,3,Friday,4
2024-08-01,Headphones,Accessories,South,1,5,2850.0,410.77,2024,8,August,1,Thursday,3
2022-07-18,Headphones,Accessories,East,4,10,10800.0,1494.93,2022,7,July,18,Monday,3
2023-05-07,Phone,Electronics,South,1,5,28500.0,5358.19,2023,5,May,7,Sunday,2
2024-06-14,Phone,Electronics,North,5,15,127500.0,27378.84,2024,6,June,14,Friday,2
2022-05-22,Smartwatch,Wearables,South,5,15,34000.0,3806.22,2022,5,May,22,Sunday,2
2022-06-14,Phone,Electronics,West,2,10,54000.0,12066.03,2022,6,June,14,Tuesday,2
2022-11-10,Headphones,Accessories,North,2,0,7800.0,1885.56,2022,11,November,10,Thursday,4
2022-01-21,Smartwatch,Wearables,North,3,5,22800.0,3867.46,2022,1,January,21,Friday,1
2024-09-10,Laptop,Electronics,East,2,10,126000.0,13413.8,2024,9,September,10,Tuesday,3
2022-11-01,Laptop,Electronics,South,5,20,364000.0,94711.88,2022,11,November,1,Tuesday,4
2023-01-06,Laptop,Electronics,North,2,10,126000.0,20125.44,2023,1,January,6,Friday,1
2024-05-02,Tablet,Electronics,West,5,5,95000.0,28462.39,2024,5,May,2,Thursday,2
2023-01-19,Tablet,Electronics,North,2,20,32000.0,9419.82,2023,1,January,19,Thursday,1
2023-03-21,Headphones,Accessories,South,4,10,10800.0,2816.15,2023,3,March,21,Tuesday,1
2023-03-01,Laptop,Electronics,North,2,0,140000.0,22813.95,2023,3,March,1,Wednesday,1
2022-06-10,Phone,Electronics,South,5,5,142500.0,29350.61,2022,6,June,10,Friday,2
2023-09-21,Smartwatch,Wearables,East,3,15,20400.0,4702.34,2023,9,September,21,Thursday,3
2024-06-13,Phone,Electronics,South,4,5,114000.0,31270.53,2024,6,June,13,Thursday,2
2023-05-05,Camera,Electronics,West,5,5,190000.0,46332.31,2023,5,May,5,Friday,2
2024-10-13,Camera,Electronics,South,1,15,34000.0,5136.8,2024,10,October,13,Sunday,4
2022-11-23,Laptop,Electronics,North,4,20,291200.0,29683.33,2022,11,November,23,Wednesday,4
2023-08-21,Headphones,Accessories,South,5,5,14250.0,3976.17,2023,8,August,21,Monday,3
2024-10-11,Headphones,Accessories,West,3,15,7650.0,1073.48,2024,10,October,11,Friday,4
2022-10-16,Headphones,Accessories,North,5,20,12000.0,1899.52,2022,10,October,16,Sunday,4
2023-08-16,Smartwatch,Wearables,South,3,15,20400.0,2914.38,2023,8,August,16,Wednesday,3
2023-07-27,Phone,Electronics,North,5,10,135000.0,16105.01,2023,7,July,27,Thursday,3
2022-01-28,Camera,Electronics,West,3,20,96000.0,13806.08,2022,1,January,28,Friday,1
2024-08-11,Headphones,Accessories,West,3,10,8100.0,1122.72,2024,8,August,11,Sunday,3
2022-02-12,Phone,Electronics,South,5,5,142500.0,31648.55,2022,2,February,12,Saturday,1
2023-02-27,Phone,Electronics,East,4,5,114000.0,27698.29,2023,2,February,27,Monday,1
2022-06-26,Camera,Electronics,West,5,15,170000.0,32118.69,2022,6,June,26,Sunday,2
2023-06-13,Camera,Electronics,South,5,15,170000.0,40603.63,2023,6,June,13,Tuesday,2
2024-08-23,Tablet,Electronics,East,3,15,51000.0,8547.56,2024,8,August,23,Friday,3
2022-07-17,Laptop,Electronics,West,2,5,133000.0,35405.83,2022,7,July,17,Sunday,3
2023-09-02,Laptop,Electronics,South,3,5,199500.0,25420.29,2023,9,September,2,Saturday,3
2024-04-21,Tablet,Electronics,North,2,20,32000.0,6284.1,2024,4,April,21,Sunday,2
2024-05-02,Headphones,Accessories,West,1,5,2850.0,544.25,2024,5,May,2,Thursday,2
2022-01-22,Headphones,Accessories,South,3,5,8550.0,1255.8,2022,1,January,22,Saturday,1
2024-12-16,Laptop,Electronics,North,4,5,345800.0,84299.8,2024,12,December,16,Monday,4
2024-12-25,Tablet,Electronics,West,1,10,23400.0,3237.62,2024,12,December,25,Wednesday,4
2024-04-21,Headphones,Accessories,East,5,15,12750.0,1916.71,2024,4,April,21,Sunday,2
2022-04-08,Camera,Electronics,North,5,10,180000.0,29516.89,2022,4,April,8,Friday,2
2023-03-11,Laptop,Electronics,East,5,5,332500.0,46968.83,2023,3,March,11,Saturday,1
2023-09-29,Tablet,Electronics,West,4,20,64000.0,14892.78,2023,9,September,29,Friday,3
2023-08-11,Smartwatch,Wearables,West,1,20,6400.0,1897.27,2023,8,August,11,Friday,3
2022-12-10,Headphones,Accessories,North,3,10,10530.0,1164.57,2022,12,December,10,Saturday,4
2023-07-25,Smartwatch,Wearables,South,2,0,16000.0,3139.77,2023,7,July,25,Tuesday,3
2023-09-03,Headphones,Accessories,West,5,5,14250.0,2061.2,2023,9,September,3,Sunday,3
2022-08-31,Laptop,Electronics,East,3,10,189000.0,25934.6,2022,8,August,31,Wednesday,3
2023-07-15,Tablet,Electronics,North,5,15,85000.0,24169.68,2023,7,July,15,Saturday,3
2024-08-17,Headphones,Accessories,West,1,10,2700.0,516.41,2024,8,August,17,Saturday,3
2022-02-01,Smartwatch,Wearables,South,1,10,7200.0,1240.74,2022,2,February,1,Tuesday,1
2023-01-26,Camera,Electronics,West,2,0,80000.0,21932.51,2023,1,January,26,Thursday,1
2022-10-04,Phone,Electronics,East,5,20,120000.0,33048.74,2022,10,October,4,Tuesday,4
2023-06-16,Tablet,Electronics,South,1,10,18000.0,2203.91,2023,6,June,16,Friday,2
2023-01-18,Headphones,Accessories,West,2,0,6000.0,1441.13,2023,1,January,18,Wednesday,1
2024-12-27,Tablet,Electronics,South,2,20,41600.0,8610.19,2024,12,December,27,Friday,4
2024-06-02,Tablet,Electronics,West,3,5,57000.0,15611.83,2024,6,June,2,Sunday,2
2022-08-02,Headphones,Accessories,North,5,20,12000.0,1208.07,2022,8,August,2,Tuesday,3
2023-01-11,Headphones,Accessories,South,1,0,3000.0,374.93,2023,1,January,11,Wednesday,1
2024-01-14,Camera,Electronics,West,2,10,72000.0,10194.51,2024,1,January,14,Sunday,1
2022-08-01,Camera,Electronics,South,5,0,200000.0,20131.73,2022,8,August,1,Monday,3
2022-03-20,Camera,Electronics,West,2,15,68000.0,19768.37,2022,3,March,20,Sunday,1
2023-09-20,Laptop,Electronics,South,1,0,70000.0,13777.65,2023,9,September,20,Wednesday,3
2023-08-27,Phone,Electronics,West,4,10,108000.0,28585.09,2023,8,August,27,Sunday,3
2024-02-21,Tablet,Electronics,North,4,20,64000.0,18489.79,2024,2,February,21,Wednesday,1
2024-09-27,Camera,Electronics,South,5,0,200000.0,57821.39,2024,9,September,27,Friday,3
2023-11-11,Laptop,Electronics,East,4,10,327600.0,77778.04,2023,11,November,11,Saturday,4
2022-02-27,Camera,Electronics,East,2,10,72000.0,11611.44,2022,2,February,27,Sunday,1
2024-11-15,Headphones,Accessories,South,5,15,16575.0,3072.48,2024,11,November,15,Friday,4
2024-05-30,Headphones,Accessories,South,5,15,12750.0,1584.63,2024,5,May,30,Thursday,2
2023-03-23,Headphones,Accessories,West,5,15,12750.0,3186.65,2023,3,March,23,Thursday,1
2022-03-07,Smartwatch,Wearables,West,2,20,12800.0,2472.85,2022,3,March,7,Monday,1
2024-12-03,Smartwatch,Wearables,North,4,10,37440.0,10214.03,2024,12,December,3,Tuesday,4
2024-10-08,Headphones,Accessories,West,2,0,6000.0,807.01,2024,10,October,8,Tuesday,4
2022-08-15,Camera,Electronics,North,4,10,144000.0,35469.37,2022,8,August,15,Monday,3
2024-02-13,Laptop,Electronics,North,5,10,315000.0,58106.5,2024,2,February,13,Tuesday,1
2023-11-10,Headphones,Accessories,North,1,20,3120.0,468.66,2023,11,November,10,Friday,4
2023-08-24,Smartwatch,Wearables,West,5,15,34000.0,6482.8,2023,8,August,24,Thursday,3
2023-01-14,Headphones,Accessories,North,2,5,5700.0,1378.42,2023,1,January,14,Saturday,1
2023-12-10,Tablet,Electronics,North,1,20,20800.0,6088.37,2023,12,December,10,Sunday,4
2022-11-03,Phone,Electronics,West,5,0,195000.0,35786.6,2022,11,November,3,Thursday,4
2024-02-18,Headphones,Accessories,North,4,10,10800.0,1772.29,2024,2,February,18,Sunday,1
2023-05-19,Phone,Electronics,East,2,20,48000.0,11284.97,2023,5,May,19,Friday,2
2022-09-25,Tablet,Electronics,East,2,5,38000.0,7109.5,2022,9,September,25,Sunday,3
2022-01-08,Camera,Electronics,East,2,20,64000.0,7118.73,2022,1,January,8,Saturday,1
2023-05-23,Phone,Electronics,South,5,0,150000.0,36300.68,2023,5,May,23,Tuesday,2
2023-04-21,Phone,Electronics,South,2,10,54000.0,8905.95,2023,4,April,21,Friday,2
2022-06-13,Tablet,Electronics,East,1,0,20000.0,4484.49,2022,6,June,13,Monday,2
2023-04-30,Camera,Electronics,South,3,0,120000.0,16485.14,2023,4,April,30,Sunday,2
2024-12-31,Laptop,Electronics,West,4,10,327600.0,72820.95,2024,12,December,31,Tuesday,4
2023-07-21,Laptop,Electronics,West,2,15,119000.0,23734.65,2023,7,July,21,Friday,3
2024-06-23,Phone,Electronics,North,3,10,81000.0,20179.92,2024,6,June,23,Sunday,2
2023-07-13,Tablet,Electronics,North,3,10,54000.0,7431.9,2023,7,July,13,Thursday,3
2022-08-26,Headphones,Accessories,East,1,0,3000.0,591.73,2022,8,August,26,Friday,3
2023-07-08,Camera,Electronics,West,1,20,32000.0,8136.83,2023,7,July,8,Saturday,3
2024-04-07,Laptop,Electronics,North,1,20,56000.0,11104.56,2024,4,April,7,Sunday,2
2023-04-13,Smartwatch,Wearables,South,2,20,12800.0,2028.82,2023,4,April,13,Thursday,2
2023-01-21,Tablet,Electronics,West,3,5,57000.0,9790.65,2023,1,January,21,Saturday,1
2024-02-14,Smartwatch,Wearables,North,1,15,6800.0,1896.18,2024,2,February,14,Wednesday,1
2024-04-27,Headphones,Accessories,South,4,10,10800.0,3102.99,2024,4,April,27,Saturday,2
2023-01-22,Camera,Electronics,East,4,20,128000.0,18809.28,2023,1,January,22,Sunday,1
2024-05-26,Laptop,Electronics,East,4,10,252000.0,41262.68,2024,5,May,26,Sunday,2
2022-09-16,Tablet,Electronics,West,3,10,54000.0,7123.43,2022,9,September,16,Friday,3
2022-10-10,Tablet,Electronics,North,3,5,57000.0,11097.87,2022,10,October,10,Monday,4
2022-02-09,Headphones,Accessories,North,4,20,9600.0,2091.33,2022,2,February,9,Wednesday,1
2023-05-01,Camera,Electronics,South,3,20,96000.0,15475.13,2023,5,May,1,Monday,2
2024-07-17,Phone,Electronics,East,5,10,135000.0,27806.3,2024,7,July,17,Wednesday,3
2022-08-08,Camera,Electronics,South,1,0,40000.0,4064.42,2022,8,August,8,Monday,3
2024-10-11,Headphones,Accessories,South,2,5,5700.0,1406.35,2024,10,October,11,Friday,4
2024-10-20,Headphones,Accessories,South,5,20,12000.0,3056.35,2024,10,October,20,Sunday,4
2023-09-05,Phone,Electronics,East,1,20,24000.0,2806.53,2023,9,September,5,Tuesday,3
2024-07-16,Phone,Electronics,East,5,0,150000.0,33642.93,2024,7,July,16,Tuesday,3
2023-11-19,Laptop,Electronics,South,2,15,154700.0,26805.9,2023,11,November,19,Sunday,4
2023-09-05,Smartwatch,Wearables,South,3,0,24000.0,2895.13,2023,9,September,5,Tuesday,3
2022-09-17,Phone,Electronics,South,1,5,28500.0,4259.33,2022,9,September,17,Saturday,3
2024-09-16,Laptop,Electronics,East,2,5,133000.0,28615.27,2024,9,September,16,Monday,3
2024-08-23,Tablet,Electronics,North,5,10,90000.0,21424.2,2024,8,August,23,Friday,3
2023-01-01,Camera,Electronics,West,1,15,34000.0,8463.83,2023,1,January,1,Sunday,1
2023-06-28,Smartwatch,Wearables,South,5,20,32000.0,5225.44,2023,6,June,28,Wednesday,2
2023-10-11,Laptop,Electronics,North,3,10,189000.0,23831.48,2023,10,October,11,Wednesday,4
2024-03-24,Headphones,Accessories,North,2,5,5700.0,935.79,2024,3,March,24,Sunday,1
2024-11-05,Headphones,Accessories,North,3,10,10530.0,3120.71,2024,11,November,5,Tuesday,4
2023-07-29,Tablet,Electronics,West,1,10,18000.0,2109.52,2023,7,July,29,Saturday,3
2024-10-09,Laptop,Electronics,West,5,5,332500.0,67052.54,2024,10,October,9,Wednesday,4
2023-11-01,Tablet,Electronics,West,2,15,44200.0,5965.3,2023,11,November,1,Wednesday,4
2022-09-26,Laptop,Electronics,South,1,5,66500.0,7397.39,2022,9,September,26,Monday,3
2024-07-12,Tablet,Electronics,West,5,15,85000.0,23552.0,2024,7,July,12,Friday,3
2022-09-04,Smartwatch,Wearables,East,5,10,36000.0,4853.29,2022,9,September,4,Sunday,3
2022-05-11,Laptop,Electronics,South,3,5,199500.0,30927.58,2022,5,May,11,Wednesday,2
2022-12-19,Tablet,Electronics,South,4,5,98800.0,25927.19,2022,12,December,19,Monday,4
2022-07-15,Camera,Electronics,South,2,5,76000.0,11884.27,2022,7,July,15,Friday,3
2024-07-18,Tablet,Electronics,West,3,15,51000.0,7244.6,2024,7,July,18,Thursday,3
2024-10-18,Headphones,Accessories,West,1,15,2550.0,608.24,2024,10,October,18,Friday,4
2023-10-07,Smartwatch,Wearables,East,4,5,30400.0,6213.33,2023,10,October,7,Saturday,4
2022-08-15,Tablet,Electronics,North,1,0,20000.0,4423.09,2022,8,August,15,Monday,3
2023-12-02,Tablet,Electronics,West,1,0,26000.0,6618.79,2023,12,December,2,Saturday,4
2022-09-22,Smartwatch,Wearables,South,3,20,19200.0,2616.24,2022,9,September,22,Thursday,3
2023-10-08,Phone,Electronics,East,4,20,96000.0,28241.66,2023,10,October,8,Sunday,4
2022-07-30,Phone,Electronics,South,5,20,120000.0,34084.4,2022,7,July,30,Saturday,3
2024-07-31,Tablet,Electronics,West,4,5,76000.0,20641.04,2024,7,July,31,Wednesday,3
2023-04-02,Smartwatch,Wearables,West,3,0,24000.0,6569.16,2023,4,April,2,Sunday,2
2023-12-26,Phone,Electronics,West,5,20,156000.0,18408.25,2023,12,December,26,Tuesday,4
2024-09-08,Laptop,Electronics,East,2,0,140000.0,27091.13,2024,9,September,8,Sunday,3
2023-08-11,Headphones,Accessories,West,2,20,4800.0,1339.74,2023,8,August,11,Friday,3
2023-04-21,Headphones,Accessories,North,3,20,7200.0,2086.27,2023,4,April,21,Friday,2
2024-09-12,Smartwatch,Wearables,East,4,0,32000.0,3772.9,2024,9,September,12,Thursday,3
2022-06-05,Laptop,Electronics,East,5,0,350000.0,96392.7,2022,6,June,5,Sunday,2
2022-07-09,Tablet,Electronics,West,3,15,51000.0,5574.99,2022,7,July,9,Saturday,3
2024-09-07,Camera,Electronics,East,2,15,68000.0,18196.87,2024,9,September,7,Saturday,3
2023-06-30,Tablet,Electronics,South,1,10,18000.0,4579.83,2023,6,June,30,Friday,2
2022-02-10,Tablet,Electronics,South,3,20,48000.0,6979.4,2022,2,February,10,Thursday,1
2022-11-03,Tablet,Electronics,North,3,20,62400.0,10507.98,2022,11,November,3,Thursday,4
2024-07-31,Tablet,Electronics,West,2,0,40000.0,5933.71,2024,7,July,31,Wednesday,3
2022-12-04,Smartwatch,Wearables,East,2,0,20800.0,4879.53,2022,12,December,4,Sunday,4
2024-08-10,Camera,Electronics,North,4,0,160000.0,16708.45,2024,8,August,10,Saturday,3
2022-10-06,Tablet,Electronics,North,3,5,57000.0,12138.36,2022,10,October,6,Thursday,4
2024-06-14,Tablet,Electronics,South,1,5,19000.0,4605.73,2024,6,June,14,Friday,2
2022-09-30,Tablet,Electronics,South,4,0,80000.0,20032.75,2022,9,September,30,Friday,3
2024-04-16,Camera,Electronics,West,1,5,38000.0,6084.95,2024,4,April,16,Tuesday,2
2023-09-12,Laptop,Electronics,North,1,10,63000.0,17768.86,2023,9,September,12,Tuesday,3
2024-05-11,Headphones,Accessories,North,4,5,11400.0,3408.05,2024,5,May,11,Saturday,2
2024-07-19,Headphones,Accessories,North,5,5,14250.0,2078.24,2024,7,July,19,Friday,3
2022-10-16,Smartwatch,Wearables,West,4,20,25600.0,6194.21,2022,10,October,16,Sunday,4
2023-12-25,Phone,Electronics,West,4,5,148200.0,42976.3,2023,12,December,25,Monday,4
2024-06-11,Smartwatch,Wearables,East,5,0,40000.0,4860.09,2024,6,June,11,Tuesday,2
2022-09-29,Camera,Electronics,South,3,5,114000.0,31498.59,2022,9,September,29,Thursday,3
2024-12-25,Tablet,Electronics,East,5,10,117000.0,23243.83,2024,12,December,25,Wednesday,4
2023-04-28,Camera,Electronics,North,4,20,128000.0,29934.76,2023,4,April,28,Friday,2
2024-07-24,Camera,Electronics,East,1,20,32000.0,4743.83,2024,7,July,24,Wednesday,3
2022-09-05,Camera,Electronics,East,2,20,64000.0,7258.44,2022,9,September,5,Monday,3
2022-06-05,Phone,Electronics,West,4,15,102000.0,25392.91,2022,6,June,5,Sunday,2
2024-12-06,Headphones,Accessories,East,4,15,13260.0,3001.24,2024,12,December,6,Friday,4
2023-03-30,Tablet,Electronics,North,2,0,40000.0,11571.22,2023,3,March,30,Thursday,1
2022-07-20,Smartwatch,Wearables,West,2,10,14400.0,3271.38,2022,7,July,20,Wednesday,3
2022-05-04,Phone,Electronics,South,1,15,25500.0,3219.25,2022,5,May,4,Wednesday,2
2022-01-01,Laptop,Electronics,East,4,0,280000.0,74178.48,2022,1,January,1,Saturday,1
2024-08-25,Tablet,Electronics,South,3,20,48000.0,5936.84,2024,8,August,25,Sunday,3
2024-05-04,Camera,Electronics,West,4,20,128000.0,23851.71,2024,5,May,4,Saturday,2
2023-10-02,Tablet,Electronics,East,3,5,57000.0,13632.45,2023,10,October,2,Monday,4
2022-07-10,Phone,Electronics,North,4,20,96000.0,21247.15,2022,7,July,10,Sunday,3
2023-05-31,Smartwatch,Wearables,West,3,0,24000.0,3766.49,2023,5,May,31,Wednesday,2
2023-03-18,Laptop,Electronics,South,5,10,315000.0,34640.35,2023,3,March,18,Saturday,1
2022-05-23,Smartwatch,Wearables,South,2,0,16000.0,4497.48,2022,5,May,23,Monday,2
2023-06-17,Headphones,Accessories,East,5,20,12000.0,3058.32,2023,6,June,17,Saturday,2
2022-08-15,Smartwatch,Wearables,South,4,0,32000.0,8638.19,2022,8,August,15,Monday,3
2024-08-06,Headphones,Accessories,South,3,15,7650.0,891.46,2024,8,August,6,Tuesday,3
2023-04-05,Phone,Electronics,North,2,0,60000.0,16714.46,2023,4,April,5,Wednesday,2
2023-07-05,Laptop,Electronics,East,3,20,168000.0,49502.09,2023,7,July,5,Wednesday,3
2023-01-28,Smartwatch,Wearables,South,4,10,28800.0,8523.65,2023,1,January,28,Saturday,1
2024-04-24,Smartwatch,Wearables,West,3,5,22800.0,5529.81,2024,4,April,24,Wednesday,2
2022-07-29,Camera,Electronics,North,3,20,96000.0,24631.76,2022,7,July,29,Friday,3
2023-10-08,Smartwatch,Wearables,South,4,10,28800.0,5496.58,2023,10,October,8,Sunday,4
2022-08-07,Laptop,Electronics,East,3,20,168000.0,45249.97,2022,8,August,7,Sunday,3
2023-02-11,Camera,Electronics,South,5,0,200000.0,59107.2,2023,2,February,11,Saturday,1
2024-06-06,Phone,Electronics,West,3,10,81000.0,8688.0,2024,6,June,6,Thursday,2
2023-07-12,Tablet,Electronics,West,2,15,34000.0,6225.38,2023,7,July,12,Wednesday,3
2023-07-04,Headphones,Accessories,East,5,5,14250.0,3873.63,2023,7,July,4,Tuesday,3
2022-05-22,Laptop,Electronics,North,2,20,112000.0,27072.49,2022,5,May,22,Sunday,2
2023-09-04,Smartwatch,Wearables,South,1,15,6800.0,1553.2,2023,9,September,4,Monday,3
2023-05-16,Smartwatch,Wearables,South,3,5,22800.0,4713.33,2023,5,May,16,Tuesday,2
2024-04-19,Phone,Electronics,East,1,10,27000.0,7846.57,2024,4,April,19,Friday,2
2023-12-03,Tablet,Electronics,West,3,15,66300.0,8572.2,2023,12,December,3,Sunday,4
2023-08-19,Tablet,Electronics,West,1,0,20000.0,2940.39,2023,8,August,19,Saturday,3
2022-10-08,Tablet,Electronics,South,3,10,54000.0,6371.39,2022,10,October,8,Saturday,4
2023-02-28,Tablet,Electronics,East,2,15,34000.0,8692.33,2023,2,February,28,Tuesday,1
2024-05-05,Phone,Electronics,West,2,15,51000.0,15057.97,2024,5,May,5,Sunday,2
2022-09-27,Smartwatch,Wearables,East,3,5,22800.0,2643.14,2022,9,September,27,Tuesday,3
2022-06-03,Headphones,Accessories,South,4,15,10200.0,1398.65,2022,6,June,3,Friday,2
2023-09-06,Tablet,Electronics,North,1,15,17000.0,3014.13,2023,9,September,6,Wednesday,3
2023-10-24,Laptop,Electronics,West,2,10,126000.0,20345.94,2023,10,October,24,Tuesday,4
2022-03-24,Tablet,Electronics,West,4,20,64000.0,18270.77,2022,3,March,24,Thursday,1
2024-08-04,Laptop,Electronics,West,2,5,133000.0,38243.82,2024,8,August,4,Sunday,3
2024-06-17,Phone,Electronics,North,5,20,120000.0,19013.44,2024,6,June,17,Monday,2
2022-10-11,Tablet,Electronics,West,5,0,100000.0,26673.94,2022,10,October,11,Tuesday,4
2024-09-06,Camera,Electronics,West,4,15,136000.0,36812.55,2024,9,September,6,Friday,3
2022-06-22,Laptop,Electronics,West,5,20,280000.0,76251.65,2022,6,June,22,Wednesday,2
2024-12-22,Smartwatch,Wearables,North,5,5,49400.0,13493.74,2024,12,December,22,Sunday,4
2024-02-02,Tablet,Electronics,North,2,10,36000.0,7896.88,2024,2,February,2,Friday,1
2023-09-25,Tablet,Electronics,West,2,20,32000.0,5299.71,2023,9,September,25,Monday,3
2024-02-26,Smartwatch,Wearables,East,2,5,15200.0,1951.66,2024,2,February,26,Monday,1
2024-07-31,Smartwatch,Wearables,East,3,10,21600.0,4986.3,2024,7,July,31,Wednesday,3
